,replacement,config,ipc,instructions,cycles,total_access,total_hit,total_miss,load_access,load_hit,load_miss,rfo_access,rfo_hit,rfo_miss,prefetch_access,prefetch_hit,prefetch_miss,writeback_access,writeback_hit,writeback_miss
944,ship++_shctr_5,config1,0.830142,100000000,120461321,1432034,1204449,227585,1067508,938647,128861,180714,100738,79976,0,0,0,183812,165064,18748
945,ship++_shctr_5,config1,0.413338,100000003,241932508,1165598,353348,812250,633144,148923,484221,265372,75886,189486,0,0,0,267082,128539,138543
946,ship++_shctr_5,config1,0.381474,100000001,262141130,3801525,111615,3689910,2789401,95672,2693729,20,20,0,0,0,0,1012104,15923,996181
947,ship++_shctr_5,config1,0.425859,100000003,234819303,1105151,336661,768490,614443,156099,458344,245232,68243,176989,0,0,0,245476,112319,133157
948,ship++_shctr_5,config1,0.395925,100000003,252572980,405088,381637,23451,285450,267694,17756,34068,28825,5243,0,0,0,85570,85118,452
949,ship++_shctr_5,config1,0.433609,100000003,230622283,2675520,63279,2612241,1680645,8754,1671891,136848,10729,126119,0,0,0,858027,43796,814231
950,ship++_shctr_5,config1,0.502962,100000002,198822173,3572666,845208,2727458,2180513,505063,1675450,629126,125747,503379,0,0,0,763027,214398,548629
951,ship++_shctr_5,config1,0.234902,100000001,425709628,1984362,257416,1726946,1160902,100854,1060048,340264,31875,308389,0,0,0,483196,124687,358509
952,ship++_shctr_5,config1,0.614297,100000000,162787691,1575105,851918,723187,1332841,662154,670687,103774,74782,28992,0,0,0,138490,114982,23508
953,ship++_shctr_5,config1,0.12896,100000001,775435692,6966716,2705822,4260894,2413974,510015,1903959,1812774,721083,1091691,0,0,0,2739968,1474724,1265244
954,ship++_shctr_5,config1,0.746953,100000003,133877145,1134863,1001820,133043,519851,460953,58898,292434,223602,68832,0,0,0,322578,317265,5313
955,ship++_shctr_5,config1,0.115148,100000001,868447849,11193210,5072779,6120431,8987763,3631514,5356249,195620,123679,71941,0,0,0,2009827,1317586,692241
956,ship++_shctr_5,config1,1.02679,100000001,97391194,381989,15959,366030,315489,5936,309553,3447,1,3446,0,0,0,63053,10022,53031
957,ship++_shctr_5,config1,0.282953,100000003,353415647,7007033,3671892,3335141,4052519,1710476,2342043,856740,324914,531826,0,0,0,2097774,1636502,461272
958,ship++_shctr_5,config1,1.46561,100000003,68230786,1133161,1040582,92579,790337,733380,56957,47630,18022,29608,0,0,0,295194,289180,6014
959,ship++_shctr_5,config1,0.439855,100000003,227347387,2838711,65423,2773288,1956031,11744,1944287,140009,0,140009,0,0,0,742671,53679,688992
960,ship++_shctr_5,config1,0.316465,100000000,315990498,2825480,2582140,243340,2094626,1859479,235147,16394,16027,367,0,0,0,714460,706634,7826
961,ship++_shctr_5,config1,0.0842811,100000000,1186506260,14619483,7791883,6827600,14276877,7551471,6725406,25872,16556,9316,0,0,0,316734,223856,92878
962,ship++_shctr_5,config1,0.598158,100000000,167179908,1490750,473269,1017481,835381,196440,638941,219225,34041,185184,0,0,0,436144,242788,193356
963,ship++_shctr_5,config1,0.322603,100000002,309978644,5290141,2792674,2497467,3127300,1385212,1742088,652043,261029,391014,0,0,0,1510798,1146433,364365
964,ship++_shctr_5,config1,2.07426,100000001,48209981,1896,9,1887,1706,0,1706,181,0,181,0,0,0,9,9,0
965,ship++_shctr_5,config1,0.553272,100000000,180743000,119555,22851,96704,80540,2977,77563,1075,170,905,0,0,0,37940,19704,18236
966,ship++_shctr_5,config1,0.81631,100000002,122502455,991022,713621,277401,696690,507429,189261,102176,41816,60360,0,0,0,192156,164376,27780
967,ship++_shctr_5,config1,1.47046,100000003,68005861,827374,620744,206630,730855,524774,206081,414,393,21,0,0,0,96105,95577,528
968,ship++_shctr_5,config1,0.51624,100000003,193708294,2445955,76091,2369864,1321299,2008,1319291,423300,6189,417111,0,0,0,701356,67894,633462
969,ship++_shctr_5,config2,0.459678,100000000,217543569,1164075,328654,835421,21802,2200,19602,264086,76632,187454,612081,134426,477655,266106,115396,150710
970,ship++_shctr_5,config2,0.725208,100000001,137891538,42522,7078,35444,13577,394,13183,3352,12,3340,17694,474,17220,7899,6198,1701
971,ship++_shctr_5,config2,0.642845,100000001,155558602,5795879,1515957,4279922,417683,18870,398813,2473104,381156,2091948,431966,24516,407450,2473126,1091415,1381711
972,ship++_shctr_5,config2,0.410569,100000000,243564378,157868,133925,23943,71023,61828,9195,11273,5616,5657,50719,41858,8861,24853,24623,230
973,ship++_shctr_5,config2,0.606239,100000003,164951537,5145110,264503,4880607,521179,121901,399278,18,0,18,3246610,60899,3185711,1377303,81703,1295600
974,ship++_shctr_5,config2,1.42127,100000003,70359393,831761,68220,763541,26309,11959,14350,201327,7917,193410,401323,15008,386315,202802,33336,169466
975,ship++_shctr_5,config2,0.67461,100000000,148233677,5494503,1429874,4064629,392114,17046,375068,2345801,399087,1946714,410465,21948,388517,2346123,991793,1354330
976,ship++_shctr_5,config2,0.379625,100000000,263418073,8712581,4828820,3883761,2236155,1104747,1131408,764923,277079,487844,3551054,1640334,1910720,2160449,1806660,353789
977,ship++_shctr_5,config2,1.22265,100000003,81789851,1445926,835613,610313,118894,100108,18786,121986,120612,1374,1076650,486764,589886,128396,128129,267
978,ship++_shctr_5,config2,1.04518,100000000,95677399,1574043,823431,750612,202258,167829,34429,111347,109742,1605,1127282,414468,712814,133156,131392,1764
979,ship++_shctr_5,config2,0.109193,100000002,915812960,21078684,9683525,11395159,9506002,5872191,3633811,164362,54136,110226,9645416,2299399,7346017,1762904,1457799,305105
980,ship++_shctr_5,config2,1.3549,100000002,73806121,631986,286373,345613,36954,21071,15883,152073,75873,76200,287148,91015,196133,155811,98414,57397
981,ship++_shctr_5,config2,0.254708,100000000,392606558,4309283,1370903,2938380,1522721,446257,1076464,250497,92752,157745,1530023,183440,1346583,1006042,648454,357588
982,ship++_shctr_5,config2,0.638684,100000000,156571856,4600360,1085773,3514587,465838,131507,334331,742987,96678,646309,2291109,511142,1779967,1100426,346446,753980
983,ship++_shctr_5,config2,0.608872,100000001,164238002,4812824,563959,4248865,461857,41173,420684,126472,117188,9284,2860206,127870,2732336,1364289,277728,1086561
984,ship++_shctr_5,config2,0.556943,100000001,179551654,4917138,274971,4642167,1164424,60670,1103754,24,24,0,2225989,91893,2134096,1526701,122384,1404317
985,ship++_shctr_5,config2,0.483419,100000001,206859682,4047262,231086,3816176,834835,36746,798089,24,12,12,2171967,98159,2073808,1040436,96169,944267
986,ship++_shctr_5,config2,0.374667,100000001,266903396,4665251,2406786,2258465,2183910,2033045,150865,24955,12217,12738,2376017,297966,2078051,80369,63558,16811
987,ship++_shctr_5,config2,0.499381,100000001,200248056,479226,213233,265993,108310,58569,49741,72099,11019,61080,138957,58312,80645,159860,85333,74527
988,ship++_shctr_5,config2,0.446034,100000000,224197959,13009011,10699591,2309420,5289037,4386086,902951,0,0,0,6806735,5403889,1402846,913239,909616,3623
989,ship++_shctr_5,config2,0.462425,100000003,216251288,3282878,1545276,1737602,1562381,1353554,208827,5220,2724,2496,1698429,180363,1518066,16848,8635,8213
990,ship++_shctr_5,config2,0.63499,100000003,157482887,6065609,1641190,4424419,444250,17290,426960,2591716,476800,2114916,437707,21243,416464,2591936,1125857,1466079
991,ship++_shctr_5,config2,0.682256,100000000,146572571,1088811,146735,942076,57708,8711,48997,201523,1446,200077,601096,47321,553775,228484,89257,139227
992,ship++_shctr_5,config2,0.39753,100000000,251553635,656696,613020,43676,310904,302772,8132,30806,26543,4263,212706,182079,30627,102280,101626,654
993,ship++_shctr_5,config2,0.742133,100000003,134746811,21346125,21272488,73637,165898,131122,34776,10463422,10457724,5698,183317,150332,32985,10533488,10533310,178
994,ship++_shctr_5,config2,0.709624,100000000,140919746,3756962,1215137,2541825,404498,124249,280249,463754,173981,289773,2139528,580645,1558883,749182,336262,412920
995,ship++_shctr_5,config2,0.89616,100000000,111587181,2346652,2097097,249555,882518,862683,19835,180753,106153,74600,1098514,961944,136570,184867,166317,18550
996,ship++_shctr_5,config2,0.469835,100000003,212840460,1168747,334441,834306,25194,2508,22686,265309,76626,188683,610899,139031,471868,267345,116276,151069
997,ship++_shctr_5,config2,0.519938,100000000,192330767,3801551,129699,3671852,656032,36652,619380,20,20,0,2133394,77093,2056301,1012105,15934,996171
998,ship++_shctr_5,config2,0.484479,100000003,206407371,1107662,335675,771987,23260,3634,19626,245174,65624,179550,593719,163054,430665,245509,103363,142146
999,ship++_shctr_5,config2,0.399055,100000003,250591761,635538,579554,55984,295067,284696,10371,30364,25500,4864,206825,167844,38981,103282,101514,1768
1000,ship++_shctr_5,config2,0.580286,100000003,172328889,3300884,85178,3215706,970637,247,970390,136847,15324,121523,1335311,10425,1324886,858089,59182,798907
1001,ship++_shctr_5,config2,0.729923,100000001,137000676,3583001,750725,2832276,297327,64859,232468,622472,116457,506015,1899800,331739,1568061,763402,237670,525732
1002,ship++_shctr_5,config2,0.263306,100000001,379786179,2541222,351460,2189762,647303,65141,582162,278022,34186,243836,1132275,85490,1046785,483622,166643,316979
1003,ship++_shctr_5,config2,0.886362,100000000,112820658,1795750,753922,1041828,315582,201976,113606,99614,75890,23724,1239133,348990,890143,141421,127066,14355
1004,ship++_shctr_5,config2,0.138123,100000001,723993101,8752719,2579446,6173273,1888525,487589,1400936,1828635,412611,1416024,2272752,187382,2085370,2762807,1491864,1270943
1005,ship++_shctr_5,config2,0.769987,100000003,129872323,1571446,1425308,146138,429713,406909,22804,294159,233057,61102,521604,467259,54345,325970,318083,7887
1006,ship++_shctr_5,config2,0.121151,100000001,825416866,18753622,8204819,10548803,8469127,4416602,4052525,206406,70471,135935,7970618,2083462,5887156,2107471,1634284,473187
1007,ship++_shctr_5,config2,1.29397,100000001,77281723,382567,18343,364224,27952,435,27517,3434,3,3431,287945,4522,283423,63236,13383,49853
1008,ship++_shctr_5,config2,0.365537,100000003,273569971,8730015,4619947,4110068,2229838,1050584,1179254,871511,338610,532901,3453734,1510401,1943333,2174932,1720352,454580
1009,ship++_shctr_5,config2,1.80032,100000000,55545827,1161476,1023710,137766,133692,126596,7096,47550,19967,27583,680414,578921,101493,299820,298226,1594
1010,ship++_shctr_5,config2,0.557498,100000003,179372842,3481389,61679,3419710,1002050,47,1002003,140009,0,140009,1596659,9770,1586889,742671,51862,690809
1011,ship++_shctr_5,config2,0.339603,100000000,294461502,5227555,4920249,307306,2121356,1999113,122243,29853,29571,282,2267177,2092958,174219,809169,798607,10562
1012,ship++_shctr_5,config2,0.122361,100000000,817252330,26955615,13331209,13624406,11716642,9771002,1945640,27355,10887,16468,14877906,3294734,11583172,333712,254586,79126
1013,ship++_shctr_5,config2,0.78112,100000000,128021332,1495369,459075,1036294,89096,23935,65161,219210,38553,180657,750913,154380,596533,436150,242207,193943
1014,ship++_shctr_5,config2,0.403897,100000003,247588142,6596404,3295756,3300648,1693817,767828,925989,658476,257221,401255,2683485,1096709,1586776,1560626,1173998,386628
1015,ship++_shctr_5,config2,2.07905,100000001,48098913,2155,25,2130,803,0,803,129,0,129,1200,2,1198,23,23,0
1016,ship++_shctr_5,config2,0.565152,100000002,176943513,134635,35743,98892,14827,4244,10583,1240,335,905,79484,9734,69750,39084,21430,17654
1017,ship++_shctr_5,config2,0.915038,100000002,109285025,1373538,1059264,314274,396211,349507,46704,104383,39845,64538,675963,510490,165473,196981,159422,37559
1018,ship++_shctr_5,config2,1.9946,100000000,50135466,865120,640211,224909,110525,92393,18132,417,412,5,655866,454423,201443,98312,92983,5329
1019,ship++_shctr_5,config2,0.678674,100000003,147346064,2872436,74643,2797793,739080,101,738979,423298,7234,416064,1009340,1777,1007563,700718,65531,635187
1020,ship++_leaders_16,config1,0.414618,100000000,241186139,1162156,367501,794655,632027,188919,443108,264148,48477,215671,0,0,0,265981,130105,135876
1021,ship++_leaders_16,config1,0.723636,100000001,138191059,32513,7897,24616,21583,407,21176,3395,1,3394,0,0,0,7535,7489,46
1022,ship++_leaders_16,config1,0.552087,100000001,181130929,5752308,1406746,4345562,806178,70,806108,2473061,343115,2129946,0,0,0,2473069,1063561,1409508
1023,ship++_leaders_16,config1,0.40945,100000000,244230268,81693,61813,19880,53416,39658,13758,10648,4526,6122,0,0,0,17629,17629,0
1024,ship++_leaders_16,config1,0.347608,100000003,287680466,4687860,814037,3873823,3310987,705319,2605668,20,0,20,0,0,0,1376853,108718,1268135
1025,ship++_leaders_16,config1,1.13929,100000003,87774283,789891,122363,667528,401404,95285,306119,194181,913,193268,0,0,0,194306,26165,168141
1026,ship++_leaders_16,config1,0.5866,100000000,170473983,5455664,1460904,3994760,763532,124,763408,2345911,435235,1910676,0,0,0,2346221,1025545,1320676
1027,ship++_leaders_16,config1,0.287797,100000000,347466759,6993617,3933379,3060238,4167498,1849748,2317750,751795,311632,440163,0,0,0,2074324,1771999,302325
1028,ship++_leaders_16,config1,0.925778,100000002,108017311,1399115,1093266,305849,1148258,853064,295194,122689,114046,8643,0,0,0,128168,126156,2012
1029,ship++_leaders_16,config1,0.742865,100000002,134613979,1449246,953042,496204,1202440,711687,490753,114014,110012,4002,0,0,0,132792,131343,1449
1030,ship++_leaders_16,config1,0.0925525,100000002,1080468027,12168020,5952087,6215933,10389127,4757717,5631410,150299,86655,63644,0,0,0,1628594,1107715,520879
1031,ship++_leaders_16,config1,1.08343,100000002,92299302,613107,291112,321995,304677,113694,190983,151946,75721,76225,0,0,0,156484,101697,54787
1032,ship++_leaders_16,config1,0.235071,100000000,425402899,3244354,1195074,2049280,1932714,491891,1440823,328626,92034,236592,0,0,0,983014,611149,371865
1033,ship++_leaders_16,config1,0.463923,100000000,215553173,4478621,1185120,3293501,2621644,728396,1893248,760083,99456,660627,0,0,0,1096894,357268,739626
1034,ship++_leaders_16,config1,0.368006,100000001,271734840,4564558,1057572,3506986,3073736,644233,2429503,126461,115386,11075,0,0,0,1364361,297953,1066408
1035,ship++_leaders_16,config1,0.446176,100000001,224126703,4917103,281870,4635233,3390381,161529,3228852,24,8,16,0,0,0,1526698,120333,1406365
1036,ship++_leaders_16,config1,0.342247,100000003,292186926,4047234,196401,3850833,3006773,80285,2926488,24,11,13,0,0,0,1040437,116105,924332
1037,ship++_leaders_16,config1,0.36795,100000001,271776044,2613320,2314656,298664,2495336,2217630,277706,37619,21693,15926,0,0,0,80365,75333,5032
1038,ship++_leaders_16,config1,0.491053,100000000,203644177,373284,142700,230584,144394,56306,88088,71290,14089,57201,0,0,0,157600,72305,85295
1039,ship++_leaders_16,config1,0.397856,100000001,251347334,2500080,1060378,1439702,2300002,860693,1439309,0,0,0,0,0,0,200078,199685,393
1040,ship++_leaders_16,config1,0.458484,100000003,218110103,1769069,1469899,299170,1739414,1456352,283062,12908,2651,10257,0,0,0,16747,10896,5851
1041,ship++_leaders_16,config1,0.545463,100000003,183330594,6027293,1574987,4452306,843449,152,843297,2591819,442632,2149187,0,0,0,2592025,1132203,1459822
1042,ship++_leaders_16,config1,0.429461,100000003,232850216,1058894,135722,923172,632847,47452,585395,201034,794,200240,0,0,0,225013,87476,137537
1043,ship++_leaders_16,config1,0.394456,100000000,253513875,411671,390288,21383,296216,280457,15759,32929,27662,5267,0,0,0,82526,82169,357
1044,ship++_leaders_16,config1,0.733313,100000003,136367367,21200174,21146033,54141,194764,150658,44106,10471722,10461785,9937,0,0,0,10533688,10533590,98
1045,ship++_leaders_16,config1,0.493099,100000000,202799094,3679353,1358081,2321272,2465989,843152,1622837,467647,176865,290782,0,0,0,745717,338064,407653
1046,ship++_leaders_16,config1,0.828191,100000000,120745063,1432055,1212049,220006,1067512,937365,130147,180724,103843,76881,0,0,0,183819,170841,12978
1047,ship++_leaders_16,config1,0.419003,100000003,238662009,1165597,363852,801745,633144,168072,465072,265372,69238,196134,0,0,0,267081,126542,140539
1048,ship++_leaders_16,config1,0.381658,100000001,262014906,3801525,115587,3685938,2789401,99644,2689757,20,20,0,0,0,0,1012104,15923,996181
1049,ship++_leaders_16,config1,0.432038,100000003,231461220,1105151,361869,743282,614443,179998,434445,245232,67174,178058,0,0,0,245476,114697,130779
1050,ship++_leaders_16,config1,0.395835,100000003,252630738,405078,381464,23614,285435,267274,18161,34070,28926,5144,0,0,0,85573,85264,309
1051,ship++_leaders_16,config1,0.433467,100000003,230697991,2675520,654544,2020976,1680645,11301,1669344,136848,6152,130696,0,0,0,858027,637091,220936
1052,ship++_leaders_16,config1,0.503686,100000002,198536514,3572673,885656,2687017,2180517,527477,1653040,629129,119853,509276,0,0,0,763027,238326,524701
1053,ship++_leaders_16,config1,0.23753,100000001,420999179,1985055,275841,1709214,1160755,133347,1027408,340410,39010,301400,0,0,0,483890,103484,380406
1054,ship++_leaders_16,config1,0.614754,100000000,162666771,1575100,847061,728039,1332837,660804,672033,103774,75377,28397,0,0,0,138489,110880,27609
1055,ship++_leaders_16,config1,0.126682,100000001,789375132,6966700,2718534,4248166,2413964,442771,1971193,1812771,572535,1240236,0,0,0,2739965,1703228,1036737
1056,ship++_leaders_16,config1,0.746661,100000003,133929644,1134874,1002031,132843,519857,460211,59646,292435,223814,68621,0,0,0,322582,318006,4576
1057,ship++_leaders_16,config1,0.116165,100000001,860846291,11193224,5170433,6022791,8987775,3700140,5287635,195591,127539,68052,0,0,0,2009858,1342754,667104
1058,ship++_leaders_16,config1,1.02574,100000001,97491002,381988,14525,367463,315488,5106,310382,3447,1,3446,0,0,0,63053,9418,53635
1059,ship++_leaders_16,config1,0.28333,100000003,352945115,7007019,3796532,3210487,4052504,1737201,2315303,856738,318328,538410,0,0,0,2097777,1741003,356774
1060,ship++_leaders_16,config1,1.45172,100000003,68883882,1133161,1044342,88819,790337,729596,60741,47630,19981,27649,0,0,0,295194,294765,429
1061,ship++_leaders_16,config1,0.439291,100000003,227639458,2838711,305935,2532776,1956031,10940,1945091,140009,0,140009,0,0,0,742671,294995,447676
1062,ship++_leaders_16,config1,0.316407,100000000,316048487,2825481,2583819,241662,2094627,1859332,235295,16394,16032,362,0,0,0,714460,708455,6005
1063,ship++_leaders_16,config1,0.0843192,100000000,1185970070,14619441,7788997,6830444,14276843,7553646,6723197,25871,16442,9429,0,0,0,316727,218909,97818
1064,ship++_leaders_16,config1,0.595196,100000000,168011885,1490754,480586,1010168,835383,189785,645598,219224,28464,190760,0,0,0,436147,262337,173810
1065,ship++_leaders_16,config1,0.322668,100000003,309916098,5290120,2825940,2464180,3127283,1410457,1716826,652047,267580,384467,0,0,0,1510790,1147903,362887
1066,ship++_leaders_16,config1,2.07426,100000001,48209981,1896,9,1887,1706,0,1706,181,0,181,0,0,0,9,9,0
1067,ship++_leaders_16,config1,0.553207,100000000,180764299,119557,26239,93318,80541,3118,77423,1075,170,905,0,0,0,37941,22951,14990
1068,ship++_leaders_16,config1,0.811156,100000002,123280908,991019,712815,278204,696687,500567,196120,102176,38523,63653,0,0,0,192156,173725,18431
1069,ship++_leaders_16,config1,1.50761,100000003,66330301,827373,657155,170218,730854,561138,169716,414,393,21,0,0,0,96105,95624,481
1070,ship++_leaders_16,config1,0.515597,100000003,193949909,2445955,87930,2358025,1321299,1344,1319955,423300,3956,419344,0,0,0,701356,82630,618726
1071,ship++_leaders_16,config2,0.459518,100000000,217619292,1164700,342878,821822,22650,2310,20340,264086,58629,205457,611855,161543,450312,266109,120396,145713
1072,ship++_leaders_16,config2,0.725276,100000001,137878557,42522,8625,33897,13577,399,13178,3352,12,3340,17694,482,17212,7899,7732,167
1073,ship++_leaders_16,config2,0.635962,100000001,157242033,5796351,1424394,4371957,417815,18967,398848,2473091,328769,2144322,432333,24913,407420,2473112,1051745,1421367
1074,ship++_leaders_16,config2,0.410571,100000000,243563481,157868,133940,23928,71023,61830,9193,11273,5616,5657,50719,41866,8853,24853,24628,225
1075,ship++_leaders_16,config2,0.605885,100000003,165047797,5145119,267446,4877673,521475,123573,397902,17,0,17,3246331,51380,3194951,1377296,92493,1284803
1076,ship++_leaders_16,config2,1.42424,100000003,70212666,831323,76145,755178,26220,12370,13850,201271,7809,193462,401092,21122,379970,202740,34844,167896
1077,ship++_leaders_16,config2,0.659447,100000000,151642224,5499306,1345604,4153702,395109,19338,375771,2345794,315042,2030752,412279,24531,387748,2346124,986693,1359431
1078,ship++_leaders_16,config2,0.378272,100000000,264360233,8717545,4772629,3944916,2238924,1087509,1151415,764936,297328,467608,3553133,1607311,1945822,2160552,1780481,380071
1079,ship++_leaders_16,config2,1.22888,100000003,81374976,1445908,859995,585913,118892,99573,19319,121989,120747,1242,1076633,511528,565105,128394,128147,247
1080,ship++_leaders_16,config2,1.02689,100000000,97381598,1574043,780068,793975,202412,161615,40797,111349,110080,1269,1127127,378047,749080,133155,130326,2829
1081,ship++_leaders_16,config2,0.108962,100000002,917751881,21078592,9689752,11388840,9506128,5810591,3695537,164314,52775,111539,9645233,2348758,7296475,1762917,1477628,285289
1082,ship++_leaders_16,config2,1.35955,100000002,73553977,631980,295304,336676,37168,23772,13396,152071,75900,76171,286932,95112,191820,155809,100520,55289
1083,ship++_leaders_16,config2,0.254415,100000000,393059312,4309262,1318387,2990875,1522623,435873,1086750,250366,86572,163794,1530239,184111,1346128,1006034,611831,394203
1084,ship++_leaders_16,config2,0.638812,100000000,156540565,4600292,1112052,3488240,465453,129233,336220,742827,94244,648583,2291944,502945,1788999,1100068,385630,714438
1085,ship++_leaders_16,config2,0.606681,100000001,164831289,4812941,575172,4237769,462159,34092,428067,126472,117272,9200,2860022,131532,2728490,1364288,292276,1072012
1086,ship++_leaders_16,config2,0.554872,100000003,180221722,4917133,277344,4639789,1163822,45329,1118493,24,19,5,2226589,99193,2127396,1526698,132803,1393895
1087,ship++_leaders_16,config2,0.482961,100000001,207056082,4047262,222650,3824612,834420,28149,806271,24,15,9,2172382,83853,2088529,1040436,110633,929803
1088,ship++_leaders_16,config2,0.373241,100000001,267923080,4665134,2362680,2302454,2182506,1998513,183993,24959,12030,12929,2377300,291893,2085407,80369,60244,20125
1089,ship++_leaders_16,config2,0.499466,100000001,200213679,479229,234687,244542,108314,59346,48968,72099,16502,55597,138953,60686,78267,159863,98153,61710
1090,ship++_leaders_16,config2,0.445582,100000000,224425632,13009442,10685977,2323465,5289551,4384273,905278,0,0,0,6806891,5392015,1414876,913000,909689,3311
1091,ship++_leaders_16,config2,0.462609,100000003,216165489,3282988,1509492,1773496,1561967,1391143,170824,5220,2718,2502,1698953,107404,1591549,16848,8227,8621
1092,ship++_leaders_16,config2,0.624537,100000003,160118727,6073271,1511466,4561805,448032,20885,427147,2591732,404953,2186779,441540,25264,416276,2591967,1060364,1531603
1093,ship++_leaders_16,config2,0.682404,100000000,146540757,1089301,146667,942634,57696,9294,48402,201539,1484,200055,601523,44261,557262,228543,91628,136915
1094,ship++_leaders_16,config2,0.397374,100000000,251651961,656700,611406,45294,310899,302778,8121,30806,26433,4373,212715,180424,32291,102280,101771,509
1095,ship++_leaders_16,config2,0.742072,100000003,134757821,21346124,21272658,73466,165902,131106,34796,10463422,10457724,5698,183312,150509,32803,10533488,10533319,169
1096,ship++_leaders_16,config2,0.714105,100000000,140035521,3757290,1248537,2508753,405141,132918,272223,463760,174002,289758,2139185,595547,1543638,749204,346070,403134
1097,ship++_leaders_16,config2,0.897536,100000000,111416211,2346528,2093927,252601,882484,865169,17315,180695,104578,76117,1098540,962987,135553,184809,161193,23616
1098,ship++_leaders_16,config2,0.46966,100000003,212919893,1168970,336383,832587,25456,2252,23204,265309,73679,191630,610859,142193,468666,267346,118259,149087
1099,ship++_leaders_16,config2,0.519921,100000000,192336782,3801551,132371,3669180,655173,38585,616588,20,20,0,2134253,77690,2056563,1012105,16076,996029
1100,ship++_leaders_16,config2,0.483848,100000003,206676592,1108151,335253,772898,23804,2545,21259,245174,62113,183061,593663,166593,427070,245510,104002,141508
1101,ship++_leaders_16,config2,0.398734,100000003,250793682,635555,581491,54064,295078,283381,11697,30364,25992,4372,206831,169518,37313,103282,102600,682
1102,ship++_leaders_16,config2,0.579061,100000003,172693354,3300884,678574,2622310,970671,3,970668,136847,14657,122190,1335277,8562,1326715,858089,655352,202737
1103,ship++_leaders_16,config2,0.730787,100000001,136838849,3582821,778873,2803948,297518,65537,231981,622475,116993,505482,1899502,332837,1566665,763326,263506,499820
1104,ship++_leaders_16,config2,0.263415,100000001,379629055,2541130,359980,2181150,647436,69403,578033,277812,33055,244757,1132174,89429,1042745,483708,168093,315615
1105,ship++_leaders_16,config2,0.870039,100000000,114937383,1795684,771402,1024282,314595,140777,173818,99648,79736,19912,1240031,422215,817816,141410,128674,12736
1106,ship++_leaders_16,config2,0.138335,100000001,722881711,8754439,2698018,6056421,1890323,508251,1382072,1828616,315696,1512920,2272711,202346,2070365,2762789,1671725,1091064
1107,ship++_leaders_16,config2,0.769575,100000003,129941913,1571593,1429436,142157,429763,406401,23362,294162,232603,61559,521699,470343,51356,325969,320089,5880
1108,ship++_leaders_16,config2,0.120691,100000001,828561687,18755737,8221449,10534288,8469655,4351987,4117668,206452,68934,137518,7972087,2170318,5801769,2107543,1630210,477333
1109,ship++_leaders_16,config2,1.29372,100000001,77296307,382564,20510,362054,27905,286,27619,3435,3,3432,287990,2954,285036,63234,17267,45967
1110,ship++_leaders_16,config2,0.365326,100000003,273727842,8729245,4650661,4078584,2229754,1050598,1179156,871495,297721,573774,3453084,1513876,1939208,2174912,1788466,386446
1111,ship++_leaders_16,config2,1.78869,100000000,55906897,1161479,995383,166096,133712,122202,11510,47550,18354,29196,680397,557362,123035,299820,297465,2355
1112,ship++_leaders_16,config2,0.557416,100000003,179399242,3481393,294944,3186449,1002054,42,1002012,140009,0,140009,1596659,9471,1587188,742671,285431,457240
1113,ship++_leaders_16,config2,0.339566,100000000,294493420,5227614,4925347,302267,2121362,1998759,122603,29854,29578,276,2267228,2096155,171073,809170,800855,8315
1114,ship++_leaders_16,config2,0.123412,100000000,810292665,26950875,13352034,13598841,11714337,9849219,1865118,27325,10576,16749,14875530,3215899,11659631,333683,276340,57343
1115,ship++_leaders_16,config2,0.784207,100000000,127517269,1495344,511118,984226,90147,28080,62067,219210,33562,185648,749841,172388,577453,436146,277088,159058
1116,ship++_leaders_16,config2,0.405502,100000003,246607908,6595677,3319726,3275951,1694863,780253,914610,658482,236334,422148,2681685,1105667,1576018,1560647,1197472,363175
1117,ship++_leaders_16,config2,2.07905,100000001,48098913,2155,25,2130,803,0,803,129,0,129,1200,2,1198,23,23,0
1118,ship++_leaders_16,config2,0.56515,100000002,176944116,134593,38961,95632,14841,4235,10606,1230,327,903,79450,9803,69647,39072,24596,14476
1119,ship++_leaders_16,config2,0.913207,100000002,109504208,1373535,1062922,310613,396222,348554,47668,104382,38419,65963,675949,503663,172286,196982,172286,24696
1120,ship++_leaders_16,config2,1.97236,100000000,50700762,865125,542590,322535,110530,92665,17865,417,412,5,655866,363772,292094,98312,85741,12571
1121,ship++_leaders_16,config2,0.677888,100000003,147516966,2872436,86675,2785761,739092,49,739043,423298,5054,418244,1009328,1417,1007911,700718,80155,620563
